,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
1042,Turkish Grand Prix,16,2021,Mercedes,INTERMEDIATE,BOT,1,82.998,Qualifying,15.89189189,18.25405405,93.53513514,0.0,1,1,1,1.0,1,37,4.618,58
1043,Turkish Grand Prix,16,2021,Mercedes,INTERMEDIATE,BOT,2,82.998,Qualifying,15.96,17.99,92.625,0.0,1,1,2,3.0,39,20,4.618,58
1044,Tuscan Grand Prix,9,2020,Mercedes,HARD,BOT,4,75.203,Qualifying,30.225,42.18333333,40.5,0.0,2,2,4,1.0,32,12,5.245,59
1045,Tuscan Grand Prix,9,2020,Mercedes,HARD,HAM,4,75.144,Qualifying,30.24166667,42.13333333,40.41666667,0.0,1,1,4,1.0,33,12,5.245,59
1046,Tuscan Grand Prix,9,2020,Mercedes,MEDIUM,BOT,3,75.203,Qualifying,30.22173913,43.42173913,40.24347826,0.0,2,2,3,1.0,9,23,5.245,59
1047,Tuscan Grand Prix,9,2020,Mercedes,MEDIUM,BOT,5,75.203,Qualifying,30.35,41.7,39.7,0.0,2,2,5,1.0,44,2,5.245,59
1048,Tuscan Grand Prix,9,2020,Mercedes,MEDIUM,HAM,3,75.144,Qualifying,30.20833333,43.38333333,40.24583333,0.0,1,1,3,1.0,9,24,5.245,59
1049,Tuscan Grand Prix,9,2020,Mercedes,MEDIUM,HAM,5,75.144,Qualifying,30.3,41.5,39.7,0.0,1,1,5,1.0,45,1,5.245,59
1050,Tuscan Grand Prix,9,2020,Mercedes,SOFT,BOT,1,75.203,Qualifying,30.24285714,45.24285714,38.75714286,0.0,2,2,1,4.0,1,7,5.245,59
1051,Tuscan Grand Prix,9,2020,Mercedes,SOFT,BOT,2,75.203,Qualifying,30.4,45.4,39.5,0.0,2,2,2,11.0,8,1,5.245,59
1052,Tuscan Grand Prix,9,2020,Mercedes,SOFT,BOT,6,75.203,Qualifying,29.95,39.62142857,40.92142857,0.0,2,2,6,3.0,46,14,5.245,59
1053,Tuscan Grand Prix,9,2020,Mercedes,SOFT,HAM,1,75.144,Qualifying,30.24285714,45.24285714,38.75714286,0.0,1,1,1,4.0,1,7,5.245,59
1054,Tuscan Grand Prix,9,2020,Mercedes,SOFT,HAM,2,75.144,Qualifying,30.4,44.2,39.0,0.0,1,1,2,11.0,8,1,5.245,59
1055,Tuscan Grand Prix,9,2020,Mercedes,SOFT,HAM,6,75.144,Qualifying,29.95,39.62142857,40.92142857,0.0,1,1,6,4.0,46,14,5.245,59
