EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
Abu Dhabi Grand Prix,22,2021,McLaren,SOFT,RIC,3,83.409,Qualifying,23.66,25.82,64.76,0,10,12,3,4,53,5,5.554,55
Abu Dhabi Grand Prix,22,2021,Mercedes,HARD,BOT,2,83.036,Qualifying,23.85714286,26.36071429,64,0,6,6,2,2,31,28,5.554,55
Abu Dhabi Grand Prix,22,2021,Mercedes,HARD,HAM,2,82.48,Qualifying,24.03863636,26.79318182,62.61818182,0,2,2,2,2,15,44,5.554,55
Abu Dhabi Grand Prix,22,2021,Mercedes,MEDIUM,BOT,1,83.036,Qualifying,24.43666667,27.83666667,59.25666667,0,6,6,1,6,1,30,5.554,55
Abu Dhabi Grand Prix,22,2021,Mercedes,MEDIUM,HAM,1,82.48,Qualifying,24.55,28.24285714,57.98571429,0,2,2,1,4,1,14,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,HARD,PER,2,82.947,Qualifying,24.26,27.24666667,61.37333333,0,4,15,2,1,22,15,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,HARD,PER,3,82.947,Qualifying,23.78823529,26.30588235,64.44117647,0,4,15,3,1,37,17,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,HARD,VER,2,82.109,Qualifying,24.32173913,27.40434783,60.6826087,0,1,1,2,1,14,23,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,HARD,VER,3,82.109,Qualifying,23.78823529,26.30588235,64.41764706,0,1,1,3,1,37,17,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,SOFT,PER,1,82.947,Qualifying,24.4952381,28.02857143,58.55714286,0,4,15,1,4,1,21,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,SOFT,PER,4,82.947,Qualifying,23.7,25.95,64.35,0,4,15,4,4,54,2,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,SOFT,VER,1,82.109,Qualifying,24.54615385,28.26923077,57.90769231,0,1,1,1,4,1,13,5.554,55
Abu Dhabi Grand Prix,22,2021,Red Bull Racing,SOFT,VER,4,82.109,Qualifying,23.66,25.82,64.76,0,1,1,4,4,54,5,5.554,55
Abu Dhabi Grand Prix,22,2021,Williams,HARD,LAT,2,84.338,Qualifying,23.92727273,26.57727273,63.63181818,0,16,16,2,1,29,22,5.554,55
Abu Dhabi Grand Prix,22,2021,Williams,MEDIUM,LAT,1,84.338,Qualifying,24.44642857,27.88214286,59.15714286,0,16,16,1,1,1,28,5.554,55
Abu Dhabi Grand Prix,22,2021,Williams,MEDIUM,RUS,1,84.423,Qualifying,24.45384615,27.91923077,58.97307692,0,17,18,1,1,1,26,5.554,55
Australian Grand Prix,1,2018,Ferrari,SOFT,RAI,2,81.828,Qualifying,24.115,36.3375,28.3975,0,2,3,2,1,19,40,5.303,58
Australian Grand Prix,1,2018,Ferrari,SOFT,VET,2,81.838,Qualifying,24.153125,35.95,26.971875,0,3,1,2,2,27,32,5.303,58
Australian Grand Prix,1,2018,Ferrari,ULTRASOFT,RAI,1,81.828,Qualifying,23.92941176,37.25882353,35.42352941,0,2,3,1,6,2,17,5.303,58
Australian Grand Prix,1,2018,Ferrari,ULTRASOFT,VET,1,81.838,Qualifying,23.94583333,37.45833333,35.1875,0,3,1,1,6,2,24,5.303,58
Australian Grand Prix,1,2018,Ferrari,ULTRASOFT,VET,2,81.838,Qualifying,24.1,37.8,30.9,0,3,1,2,5,26,1,5.303,58
Australian Grand Prix,1,2018,Force India,SOFT,OCO,2,84.503,Qualifying,24.12571429,35.99142857,27.50571429,0,14,12,2,1,24,35,5.303,58
Australian Grand Prix,1,2018,Force India,SOFT,PER,2,84.005,Qualifying,24.14117647,35.97058824,27.28529412,0,12,11,2,1,25,34,5.303,58
Australian Grand Prix,1,2018,Force India,ULTRASOFT,OCO,1,84.503,Qualifying,23.92272727,37.48181818,35.30454545,0,14,12,1,3,2,22,5.303,58
Australian Grand Prix,1,2018,Force India,ULTRASOFT,PER,1,84.005,Qualifying,23.93478261,37.48695652,35.26956522,0,12,11,1,3,2,23,5.303,58
Australian Grand Prix,1,2018,Haas F1 Team,ULTRASOFT,GRO,1,83.339,Qualifying,23.94347826,37.46521739,35.24347826,0,6,16,1,6,2,23,5.303,58
Australian Grand Prix,1,2018,Haas F1 Team,ULTRASOFT,MAG,1,83.187,Qualifying,23.96190476,37.46666667,35.26666667,0,5,17,1,6,2,21,5.303,58
Australian Grand Prix,1,2018,McLaren,SOFT,ALO,2,83.597,Qualifying,24.153125,35.875,27.009375,0,10,5,2,1,27,32,5.303,58
Australian Grand Prix,1,2018,McLaren,SUPERSOFT,VAN,2,83.853,Qualifying,24.15454545,35.94242424,27.07272727,0,11,9,2,1,26,33,5.303,58
Australian Grand Prix,1,2018,McLaren,ULTRASOFT,ALO,1,83.597,Qualifying,23.932,37.456,35.016,0,10,5,1,3,2,25,5.303,58
Australian Grand Prix,1,2018,McLaren,ULTRASOFT,VAN,1,83.853,Qualifying,23.925,37.45,35.19166667,0,11,9,1,3,2,24,5.303,58
Australian Grand Prix,1,2018,Mercedes,SOFT,HAM,2,81.164,Qualifying,24.11794872,36.27948718,28.22051282,0,1,2,2,1,20,39,5.303,58
Australian Grand Prix,1,2018,Mercedes,SUPERSOFT,BOT,2,82.089,Qualifying,24.15454545,35.94242424,27.07272727,0,15,8,2,1,26,33,5.303,58
Australian Grand Prix,1,2018,Mercedes,ULTRASOFT,BOT,1,82.089,Qualifying,23.92083333,37.45833333,35.23333333,0,15,8,1,6,2,24,5.303,58
Australian Grand Prix,1,2018,Mercedes,ULTRASOFT,HAM,1,81.164,Qualifying,23.91764706,37.34705882,35.36470588,0,1,2,1,7,3,17,5.303,58
Australian Grand Prix,1,2018,Red Bull Racing,SOFT,RIC,2,82.152,Qualifying,24.15625,35.94375,26.978125,0,8,4,2,1,27,32,5.303,58
Australian Grand Prix,1,2018,Red Bull Racing,SOFT,VER,2,81.879,Qualifying,24.11891892,36.08378378,27.90540541,0,4,6,2,1,22,37,5.303,58
Australian Grand Prix,1,2018,Red Bull Racing,SUPERSOFT,RIC,1,82.152,Qualifying,23.94,37.46,34.988,0,8,4,1,6,2,25,5.303,58
Australian Grand Prix,1,2018,Red Bull Racing,SUPERSOFT,VER,1,81.879,Qualifying,23.935,37.455,35.335,0,4,6,1,6,2,20,5.303,58
Australian Grand Prix,1,2018,Renault,SOFT,HUL,2,83.532,Qualifying,24.15588235,35.97941176,27.25882353,0,7,7,2,1,25,34,5.303,58
Australian Grand Prix,1,2018,Renault,SOFT,SAI,2,83.061,Qualifying,24.12222222,36.02777778,27.69444444,0,9,10,2,1,23,36,5.303,58
Australian Grand Prix,1,2018,Renault,ULTRASOFT,HUL,1,83.532,Qualifying,23.94347826,37.46521739,35.24347826,0,7,7,1,6,2,23,5.303,58
Australian Grand Prix,1,2018,Renault,ULTRASOFT,SAI,1,83.061,Qualifying,23.94761905,37.48095238,35.29047619,0,9,10,1,6,2,21,5.303,58
Australian Grand Prix,1,2018,Sauber,SOFT,LEC,2,84.636,Qualifying,24.11428571,37.71428571,32.54285714,0,18,13,2,1,21,7,5.303,58
Australian Grand Prix,1,2018,Sauber,SUPERSOFT,ERI,1,84.556,Qualifying,23.68,36.6,36.48,0,17,19,1,3,2,5,5.303,58
Australian Grand Prix,1,2018,Sauber,SUPERSOFT,LEC,1,84.636,Qualifying,23.9,37.41052632,35.43684211,0,18,13,1,3,2,19,5.303,58
Australian Grand Prix,1,2018,Sauber,ULTRASOFT,LEC,3,84.636,Qualifying,24.11290323,35.75806452,27.02580645,0,18,13,3,1,28,31,5.303,58
Australian Grand Prix,1,2018,Toro Rosso,SOFT,HAR,2,84.532,Qualifying,23.90952381,37.5,35.35714286,0,16,15,2,1,2,21,5.303,58
Australian Grand Prix,1,2018,Toro Rosso,SOFT,HAR,3,84.532,Qualifying,23.7,36.85,33.9,0,16,15,3,1,23,2,5.303,58
Australian Grand Prix,1,2018,Toro Rosso,ULTRASOFT,GAS,1,85.295,Qualifying,23.81538462,37.01538462,35.85384615,0,20,18,1,3,2,13,5.303,58
Australian Grand Prix,1,2018,Toro Rosso,ULTRASOFT,HAR,3,84.532,Qualifying,24.15757576,36,27.06969697,0,16,15,3,5,25,33,5.303,58
Australian Grand Prix,1,2018,Williams,SOFT,STR,2,84.23,Qualifying,24.625,38.3,27.325,0,13,14,2,1,26,4,5.303,58
Australian Grand Prix,1,2018,Williams,SUPERSOFT,SIR,1,84.922,Qualifying,23.76666667,36.63333333,36.36666667,0,19,20,1,3,2,3,5.303,58
Australian Grand Prix,1,2018,Williams,SUPERSOFT,STR,1,84.23,Qualifying,23.92083333,37.45833333,35.23333333,0,13,14,1,3,2,24,5.303,58
Australian Grand Prix,1,2018,Williams,ULTRASOFT,STR,3,84.23,Qualifying,24.07241379,35.58275862,27.1,0,13,14,3,1,30,29,5.303,58
Australian Grand Prix,1,2019,Alfa Romeo Racing,MEDIUM,GIO,1,82.431,Qualifying,23.41481481,41.92222222,70.33333333,0,14,15,1,1,1,27,5.303,58
Australian Grand Prix,1,2019,Alfa Romeo Racing,MEDIUM,RAI,2,82.314,Qualifying,23.28444444,39.6,70.98666667,0,9,8,2,1,13,45,5.303,58
Australian Grand Prix,1,2019,Alfa Romeo Racing,SOFT,GIO,2,82.431,Qualifying,23.26666667,38.68333333,71.19333333,0,14,15,2,1,28,30,5.303,58
Australian Grand Prix,1,2019,Alfa Romeo Racing,SOFT,RAI,1,82.314,Qualifying,23.53333333,42.75,70.05833333,0,9,8,1,4,1,12,5.303,58
Australian Grand Prix,1,2019,Ferrari,HARD,LEC,2,81.442,Qualifying,23.25666667,38.66666667,71.23333333,0,5,5,2,1,29,30,5.303,58
Australian Grand Prix,1,2019,Ferrari,MEDIUM,VET,2,81.19,Qualifying,23.28636364,39.47727273,70.99318182,0,3,4,2,1,15,44,5.303,58
Australian Grand Prix,1,2019,Ferrari,SOFT,LEC,1,81.442,Qualifying,23.42142857,41.91428571,70.31428571,0,5,5,1,4,1,28,5.303,58
Australian Grand Prix,1,2019,Ferrari,SOFT,VET,1,81.19,Qualifying,23.51428571,42.61428571,70.09285714,0,3,4,1,4,1,14,5.303,58
Australian Grand Prix,1,2019,Haas F1 Team,MEDIUM,GRO,2,81.826,Qualifying,23.3,41.07857143,70.6,0,6,18,2,1,16,14,5.303,58
Australian Grand Prix,1,2019,Haas F1 Team,MEDIUM,MAG,2,82.099,Qualifying,23.28636364,39.44772727,70.99772727,0,7,6,2,1,15,44,5.303,58
Australian Grand Prix,1,2019,Haas F1 Team,SOFT,GRO,1,81.826,Qualifying,23.50666667,42.54,70.11333333,0,6,18,1,4,1,15,5.303,58
Australian Grand Prix,1,2019,Haas F1 Team,SOFT,MAG,1,82.099,Qualifying,23.50714286,42.60714286,70.10714286,0,7,6,1,4,1,14,5.303,58
Australian Grand Prix,1,2019,McLaren,HARD,NOR,2,82.304,Qualifying,23.26904762,39.42380952,71.06666667,0,8,12,2,1,16,42,5.303,58
Australian Grand Prix,1,2019,McLaren,SOFT,NOR,1,82.304,Qualifying,23.5,42.52666667,70.10666667,0,8,12,1,4,1,15,5.303,58
Australian Grand Prix,1,2019,McLaren,SOFT,SAI,1,83.084,Qualifying,23.53333333,43.03333333,70.03333333,0,18,20,1,1,1,9,5.303,58
Australian Grand Prix,1,2019,Mercedes,MEDIUM,BOT,2,80.598,Qualifying,23.24571429,39.02857143,71.21142857,0,2,1,2,1,24,35,5.303,58
Australian Grand Prix,1,2019,Mercedes,MEDIUM,HAM,2,80.486,Qualifying,23.27906977,39.45348837,71.02093023,0,1,2,2,1,16,43,5.303,58
Australian Grand Prix,1,2019,Mercedes,SOFT,BOT,1,80.598,Qualifying,23.46521739,42.17391304,70.19565217,0,2,1,1,4,1,23,5.303,58
Australian Grand Prix,1,2019,Mercedes,SOFT,HAM,1,80.486,Qualifying,23.50666667,42.56666667,70.10666667,0,1,2,1,4,1,15,5.303,58
Australian Grand Prix,1,2019,Racing Point,HARD,PER,2,82.532,Qualifying,23.27727273,39.52272727,71.01136364,0,10,13,2,1,14,44,5.303,58
Australian Grand Prix,1,2019,Racing Point,HARD,STR,2,83.017,Qualifying,23.25666667,38.74333333,71.25,0,16,9,2,1,28,30,5.303,58
Australian Grand Prix,1,2019,Racing Point,MEDIUM,STR,1,83.017,Qualifying,23.41851852,41.95555556,70.32592593,0,16,9,1,1,1,27,5.303,58
Australian Grand Prix,1,2019,Racing Point,SOFT,PER,1,82.532,Qualifying,23.51538462,42.69230769,70.06153846,0,10,13,1,4,1,13,5.303,58
Australian Grand Prix,1,2019,Red Bull Racing,MEDIUM,GAS,1,83.02,Qualifying,23.33243243,41.43243243,70.68378378,0,17,11,1,1,1,37,5.303,58
Australian Grand Prix,1,2019,Red Bull Racing,MEDIUM,VER,2,81.32,Qualifying,23.25151515,38.87575758,71.18484848,0,4,3,2,1,26,33,5.303,58
Australian Grand Prix,1,2019,Red Bull Racing,SOFT,GAS,2,83.02,Qualifying,23.33,38.115,71.095,0,17,11,2,1,38,20,5.303,58
Australian Grand Prix,1,2019,Red Bull Racing,SOFT,VER,1,81.32,Qualifying,23.452,42.08,70.228,0,4,3,1,4,1,25,5.303,58
Australian Grand Prix,1,2019,Renault,HARD,HUL,2,82.54,Qualifying,23.28181818,39.54772727,71.01590909,0,11,7,2,1,14,44,5.303,58
Australian Grand Prix,1,2019,Renault,HARD,RIC,2,82.57,Qualifying,23.39285714,41.73928571,70.4,0,12,19,2,1,2,28,5.303,58
Australian Grand Prix,1,2019,Renault,SOFT,HUL,1,82.54,Qualifying,23.51538462,42.71538462,70.09230769,0,11,7,1,1,1,13,5.303,58
Australian Grand Prix,1,2019,Renault,SOFT,RIC,1,82.57,Qualifying,23.6,43.3,70.1,0,12,19,1,1,1,1,5.303,58
Australian Grand Prix,1,2019,Toro Rosso,HARD,KVY,2,82.511,Qualifying,23.2516129,38.80322581,71.2483871,0,15,10,2,2,27,31,5.303,58
Australian Grand Prix,1,2019,Toro Rosso,MEDIUM,ALB,2,82.636,Qualifying,23.27906977,39.4627907,71.01162791,0,13,14,2,1,15,43,5.303,58
Australian Grand Prix,1,2019,Toro Rosso,MEDIUM,KVY,1,82.511,Qualifying,23.43076923,42.00769231,70.29230769,0,15,10,1,1,1,26,5.303,58
Australian Grand Prix,1,2019,Toro Rosso,SOFT,ALB,1,82.636,Qualifying,23.5,42.60714286,70.10714286,0,13,14,1,1,1,14,5.303,58
Australian Grand Prix,1,2019,Williams,HARD,KUB,1,86.067,Qualifying,23.6,43.3,70.1,0,20,17,1,1,1,1,5.303,58
Australian Grand Prix,1,2019,Williams,HARD,RUS,3,84.36,Qualifying,23.37857143,37.84285714,70.95,0,19,16,3,1,43,14,5.303,58
Australian Grand Prix,1,2019,Williams,MEDIUM,KUB,2,86.067,Qualifying,23.3962963,41.71851852,70.37037037,0,20,17,2,1,2,27,5.303,58
Australian Grand Prix,1,2019,Williams,MEDIUM,RUS,1,84.36,Qualifying,23.43076923,41.97692308,70.26538462,0,19,16,1,1,1,26,5.303,58
Australian Grand Prix,1,2019,Williams,SOFT,KUB,3,86.067,Qualifying,23.18125,39.19375,71.5,0,20,17,3,1,29,16,5.303,58
Australian Grand Prix,1,2019,Williams,SOFT,KUB,4,86.067,Qualifying,23.4,37.7,70.87272727,0,20,17,4,3,45,11,5.303,58
Australian Grand Prix,1,2019,Williams,SOFT,RUS,2,84.36,Qualifying,23.15,39.6125,71.45,0,19,16,2,1,27,16,5.303,58
Australian Grand Prix,3,2022,Alfa Romeo,HARD,BOT,2,79.251,Qualifying,27.12777778,35.51944444,41.52777778,0,12,8,2,,23,36,5.303,58
Australian Grand Prix,3,2022,Alfa Romeo,HARD,ZHO,2,79.91,Qualifying,27.12432432,35.54864865,41.54054054,0,14,11,2,1,22,37,5.303,58
Australian Grand Prix,3,2022,Alfa Romeo,MEDIUM,BOT,1,79.251,Qualifying,26.64090909,37.05454545,43.81818182,0,12,8,1,1,1,22,5.303,58
Australian Grand Prix,3,2022,Alfa Romeo,MEDIUM,ZHO,1,79.91,Qualifying,26.61904762,37.08571429,43.85714286,0,14,11,1,1,1,21,5.303,58
Australian Grand Prix,3,2022,AlphaTauri,HARD,GAS,2,79.226,Qualifying,27.12432432,35.54864865,41.56756757,0,11,9,2,,22,37,5.303,58
Australian Grand Prix,3,2022,AlphaTauri,HARD,TSU,2,79.424,Qualifying,27.08717949,35.68205128,41.71794872,0,13,15,2,1,19,39,5.303,58
Australian Grand Prix,3,2022,AlphaTauri,MEDIUM,GAS,1,79.226,Qualifying,26.62380952,37.08095238,43.85714286,0,11,9,1,1,1,21,5.303,58
Australian Grand Prix,3,2022,AlphaTauri,MEDIUM,TSU,1,79.424,Qualifying,26.60555556,37.14444444,43.83333333,0,13,15,1,1,1,18,5.303,58
Australian Grand Prix,3,2022,Alpine,HARD,ALO,1,78.815,Qualifying,26.84358974,36.69230769,43.05128205,0,10,17,1,1,1,39,5.303,58
Australian Grand Prix,3,2022,Alpine,HARD,OCO,2,79.061,Qualifying,27.08780488,35.66097561,41.80487805,0,8,7,2,1,18,41,5.303,58
Australian Grand Prix,3,2022,Alpine,MEDIUM,ALO,2,78.815,Qualifying,27.1,35.15714286,41,0,10,17,2,1,40,14,5.303,58
Australian Grand Prix,3,2022,Alpine,MEDIUM,ALO,3,78.815,Qualifying,27.3,34.125,41,0,10,17,3,,54,4,5.303,58
Australian Grand Prix,3,2022,Alpine,MEDIUM,OCO,1,79.061,Qualifying,26.59411765,37.15882353,43.88235294,0,8,7,1,1,1,17,5.303,58
Australian Grand Prix,3,2022,Aston Martin,HARD,STR,1,106.833,Qualifying,26.56666667,38.8,43.33333333,0,19,12,1,2,1,3,5.303,58
Australian Grand Prix,3,2022,Aston Martin,HARD,STR,3,106.833,Qualifying,26.67894737,36.75263158,43.78947368,0,19,12,3,1,5,19,5.303,58
Australian Grand Prix,3,2022,Aston Martin,HARD,STR,4,106.833,Qualifying,27.12857143,35.49714286,41.45714286,0,19,12,4,5,24,35,5.303,58
Australian Grand Prix,3,2022,Aston Martin,HARD,VET,1,81.149,Qualifying,26.64090909,37.06818182,43.77272727,0,17,19,1,2,1,22,5.303,58
Australian Grand Prix,3,2022,Aston Martin,MEDIUM,STR,2,106.833,Qualifying,26.5,37.4,44,0,19,12,2,3,4,1,5.303,58
Australian Grand Prix,3,2022,Ferrari,HARD,LEC,2,77.868,Qualifying,27.12222222,35.55,41.47222222,0,1,1,2,1,23,36,5.303,58
Australian Grand Prix,3,2022,Ferrari,HARD,SAI,1,78.469,Qualifying,26.6,39.3,44,0,9,20,1,1,1,1,5.303,58
Australian Grand Prix,3,2022,Ferrari,MEDIUM,LEC,1,77.868,Qualifying,26.62272727,37.04545455,43.77272727,0,1,1,1,1,1,22,5.303,58
Australian Grand Prix,3,2022,Haas F1 Team,HARD,MAG,1,80.254,Qualifying,26.84358974,36.69230769,43.05128205,0,16,14,1,1,1,39,5.303,58
Australian Grand Prix,3,2022,Haas F1 Team,HARD,MSC,2,80.104,Qualifying,27.07674419,35.80697674,41.86046512,0,15,13,2,1,15,43,5.303,58
Australian Grand Prix,3,2022,Haas F1 Team,MEDIUM,MAG,2,80.254,Qualifying,27.13888889,34.95,40.94444444,0,16,14,2,3,40,18,5.303,58
Australian Grand Prix,3,2022,Haas F1 Team,MEDIUM,MSC,1,80.104,Qualifying,26.50714286,37.20714286,44,0,15,13,1,3,1,14,5.303,58
Australian Grand Prix,3,2022,McLaren,HARD,NOR,2,78.703,Qualifying,27.11578947,35.59210526,41.57894737,0,4,5,2,1,21,38,5.303,58
Australian Grand Prix,3,2022,McLaren,HARD,RIC,2,79.032,Qualifying,27.12432432,35.55675676,41.54054054,0,7,6,2,1,22,37,5.303,58
Australian Grand Prix,3,2022,McLaren,MEDIUM,NOR,1,78.703,Qualifying,26.62,37.07,43.85,0,4,5,1,1,1,20,5.303,58
Australian Grand Prix,3,2022,McLaren,MEDIUM,RIC,1,79.032,Qualifying,26.62857143,37.05714286,43.85714286,0,7,6,1,1,1,21,5.303,58
Australian Grand Prix,3,2022,Mercedes,HARD,HAM,2,78.825,Qualifying,27.12777778,35.53333333,41.47222222,0,5,4,2,1,23,36,5.303,58
Australian Grand Prix,3,2022,Mercedes,HARD,RUS,2,78.933,Qualifying,27.12857143,35.50857143,41.45714286,0,6,3,2,1,24,35,5.303,58
Australian Grand Prix,3,2022,Mercedes,MEDIUM,HAM,1,78.825,Qualifying,26.64090909,37.02727273,43.81818182,0,5,4,1,1,1,22,5.303,58
Australian Grand Prix,3,2022,Mercedes,MEDIUM,RUS,1,78.933,Qualifying,26.66086957,37.01304348,43.7826087,0,6,3,1,1,1,23,5.303,58
Australian Grand Prix,3,2022,Red Bull Racing,HARD,PER,2,78.24,Qualifying,27.11315789,35.59736842,41.63157895,0,3,2,2,1,21,38,5.303,58
Australian Grand Prix,3,2022,Red Bull Racing,HARD,VER,2,78.154,Qualifying,27.03,36.335,42.45,0,2,18,2,1,19,20,5.303,58
Australian Grand Prix,3,2022,Red Bull Racing,MEDIUM,PER,1,78.24,Qualifying,26.615,37.065,43.85,0,3,2,1,1,1,20,5.303,58
Australian Grand Prix,3,2022,Red Bull Racing,MEDIUM,VER,1,78.154,Qualifying,26.61111111,37.12777778,43.83333333,0,2,18,1,1,1,18,5.303,58
Australian Grand Prix,3,2022,Williams,HARD,ALB,1,80.135,Qualifying,26.93859649,36.15087719,42.38596491,0,20,10,1,1,1,57,5.303,58
Australian Grand Prix,3,2022,Williams,HARD,LAT,2,81.372,Qualifying,26.9,36.9,43.5,0,18,16,2,2,14,10,5.303,58
Australian Grand Prix,3,2022,Williams,HARD,LAT,3,81.372,Qualifying,27.12941176,35.53529412,41.47058824,0,18,16,3,1,24,34,5.303,58
Australian Grand Prix,3,2022,Williams,MEDIUM,LAT,1,81.372,Qualifying,26.47692308,37.18461538,44,0,18,16,1,1,1,13,5.303,58
Australian Grand Prix,3,2022,Williams,SOFT,ALB,2,80.135,Qualifying,27.3,34,42,0,20,10,2,1,58,1,5.303,58
Austrian Grand Prix,1,2020,Alfa Romeo Racing,HARD,GIO,2,65.175,Qualifying,28.79333333,51.09333333,33.73666667,0,18,9,2,1,21,30,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,HARD,RAI,2,65.224,Qualifying,28.74444444,51.43333333,33.75555556,0,19,14,2,1,20,27,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,MEDIUM,GIO,1,65.175,Qualifying,28.82,53.37,33.64,0,18,9,1,1,1,20,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,MEDIUM,RAI,1,65.224,Qualifying,28.82631579,53.44210526,33.63684211,0,19,14,1,1,1,19,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,SOFT,GIO,3,65.175,Qualifying,29.4,49.1,33.8,0,18,9,3,1,51,1,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,SOFT,GIO,4,65.175,Qualifying,29.44,49.08,33.29333333,0,18,9,4,2,52,15,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,SOFT,RAI,3,65.224,Qualifying,29,49.8,34.2,0,19,14,3,3,48,1,4.318,71
Austrian Grand Prix,1,2020,Alfa Romeo Racing,UNKNOWN,RAI,3,65.224,Qualifying,29,50.3,33.2,0,19,14,3,1,47,1,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,HARD,GAS,2,64.305,Qualifying,28.84666667,51.01666667,33.68666667,0,12,7,2,,22,30,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,HARD,GAS,3,64.305,Qualifying,29.42666667,49.08,33.36,0,12,7,3,31,52,15,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,HARD,KVY,2,64.431,Qualifying,28.78,51.392,33.736,0,13,12,2,1,22,25,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,MEDIUM,GAS,1,64.305,Qualifying,28.84285714,53.32380952,33.57619048,0,12,7,1,1,1,21,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,MEDIUM,KVY,1,64.431,Qualifying,28.84285714,53.32380952,33.52380952,0,13,12,1,1,1,21,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,SOFT,KVY,3,64.431,Qualifying,29.2,49.08,33.66,0,13,12,3,1,47,5,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,SOFT,KVY,4,64.431,Qualifying,29.34166667,49.275,33.525,0,13,12,4,8,53,12,4.318,71
Austrian Grand Prix,1,2020,AlphaTauri,UNKNOWN,KVY,4,64.431,Qualifying,29.6,48.7,32.8,0,13,12,4,1,52,1,4.318,71
Austrian Grand Prix,1,2020,Ferrari,HARD,LEC,2,63.923,Qualifying,28.752,51.376,33.736,0,7,2,2,1,22,25,4.318,71
Austrian Grand Prix,1,2020,Ferrari,HARD,VET,2,64.206,Qualifying,28.776,51.392,33.728,0,11,10,2,1,22,25,4.318,71
Austrian Grand Prix,1,2020,Ferrari,MEDIUM,LEC,3,63.923,Qualifying,29.2,49.08,33.66,0,7,2,3,,47,5,4.318,71
Austrian Grand Prix,1,2020,Ferrari,MEDIUM,LEC,4,63.923,Qualifying,29.41428571,49.07142857,33.36428571,0,7,2,4,8,53,14,4.318,71
Austrian Grand Prix,1,2020,Ferrari,MEDIUM,VET,1,64.206,Qualifying,28.84761905,53.31904762,33.6047619,0,11,10,1,1,1,21,4.318,71
Austrian Grand Prix,1,2020,Ferrari,SOFT,LEC,1,63.923,Qualifying,28.84285714,53.33809524,33.48571429,0,7,2,1,4,1,21,4.318,71
Austrian Grand Prix,1,2020,Ferrari,SOFT,VET,3,64.206,Qualifying,29.26,48.94,33.48,0,11,10,3,1,47,5,4.318,71
Austrian Grand Prix,1,2020,Ferrari,SOFT,VET,4,64.206,Qualifying,29.42857143,49.10714286,33.32857143,0,11,10,4,8,53,14,4.318,71
Austrian Grand Prix,1,2020,Ferrari,UNKNOWN,LEC,4,63.923,Qualifying,29.4,48.7,33.8,0,7,2,4,1,52,1,4.318,71
Austrian Grand Prix,1,2020,Ferrari,UNKNOWN,VET,4,64.206,Qualifying,29.6,48.7,32.8,0,11,10,4,1,52,1,4.318,71
Austrian Grand Prix,1,2020,Haas F1 Team,HARD,GRO,2,64.691,Qualifying,28.756,51.468,33.772,0,15,16,2,9,20,25,4.318,71
Austrian Grand Prix,1,2020,Haas F1 Team,MEDIUM,GRO,1,64.691,Qualifying,28.76,53.58,33.92,0,15,16,1,1,1,15,4.318,71
Austrian Grand Prix,1,2020,Haas F1 Team,MEDIUM,MAG,1,65.164,Qualifying,28.82631579,53.44736842,33.61052632,0,16,17,1,1,1,19,4.318,71
Austrian Grand Prix,1,2020,Haas F1 Team,UNKNOWN,GRO,2,64.691,Qualifying,29.05,52.725,32.825,0,15,16,2,1,16,4,4.318,71
Austrian Grand Prix,1,2020,McLaren,HARD,NOR,2,63.626,Qualifying,28.752,51.376,33.736,0,3,3,2,1,22,25,4.318,71
Austrian Grand Prix,1,2020,McLaren,HARD,SAI,2,63.971,Qualifying,28.78461538,51.36923077,33.7,0,8,5,2,1,22,26,4.318,71
Austrian Grand Prix,1,2020,McLaren,MEDIUM,NOR,3,63.626,Qualifying,29.2,49.02,33.56,0,3,3,3,1,47,5,4.318,71
Austrian Grand Prix,1,2020,McLaren,MEDIUM,NOR,4,63.626,Qualifying,29.41333333,49.04666667,33.39333333,0,3,3,4,6,52,15,4.318,71
